Order_ID,Order_Date,Product_ID,Customer_ID,Rep_ID,Region,Units_Sold,Unit_Price_NGN,Discount_Pct
ORD00330,2023-10-06,PRD0006,CUS0051,REP003,Abuja,94,950,0.1
ORD00331,2024-10-02,PRD0008,CUS0054,REP005,Ibadan,110,780,0.15
ORD00332,2024-03-15,PRD0004,CUS0092,REP002,Port Harcourt,75,350,0
ORD00333,2022-02-25,PRD0009,CUS0033,REP007,Kano,43,420,0.15
ORD00334,2022-05-22,PRD0003,CUS0078,REP007,Kano,44,520,0
ORD00335,2023-06-02,PRD0021,CUS0066,REP007,Abuja,15,350,0.05
ORD00336,2024-09-08,PRD0011,CUS0089,REP009,Ibadan,117,380,0.1
ORD00337,2024-05-06,PRD0019,CUS0059,REP005,Ibadan,109,820,0.05
ORD00338,2022-06-24,PRD0017,CUS0105,REP005,Lagos,27,900,0.1
ORD00339,2022-04-01,PRD0008,CUS0104,REP010,Ibadan,102,780,0
ORD00340,2024-05-31,PRD0006,CUS0015,REP005,Lagos,71,950,0.1
ORD00341,2024-11-28,PRD0005,CUS0094,REP010,Ibadan,53,1100,0.05
ORD00342,2024-08-06,PRD0004,CUS0084,REP010,Ibadan,9,350,0.05
ORD00343,2022-08-03,PRD0003,CUS0012,REP008,Port Harcourt,99,520,0
ORD00344,2023-12-15,PRD0021,CUS0072,REP006,Port Harcourt,72,350,0.05
ORD00345,2023-12-15,PRD0019,CUS0073,REP001,Kano,63,820,0
ORD00346,2022-05-18,PRD0001,CUS0017,REP002,Port Harcourt,49,650,0.1
ORD00347,2022-08-12,PRD0011,CUS0036,REP007,Abuja,76,380,0
ORD00348,2023-11-09,PRD0005,CUS0074,REP009,Ibadan,57,1100,0.1
ORD00349,2023-01-13,PRD0009,CUS0106,REP007,Abuja,9,420,0.1
ORD00350,2023-02-09,PRD0008,CUS0068,REP007,Kano,96,780,0
ORD00351,2023-02-26,PRD0003,CUS0092,REP002,Port Harcourt,117,520,0.05
ORD00352,2023-01-18,PRD0010,CUS0032,REP006,Port Harcourt,39,430,0.1
ORD00353,2024-09-29,PRD0014,CUS0054,REP010,Ibadan,84,620,0.05
ORD00354,2022-08-22,PRD0015,CUS0072,REP006,Port Harcourt,110,1200,0.1
ORD00355,2023-09-02,PRD0018,CUS0014,REP010,Ibadan,46,490,0
ORD00356,2023-05-04,PRD0008,CUS0027,REP002,Port Harcourt,24,780,0.05
ORD00357,2024-03-06,PRD0013,CUS0023,REP007,Kano,60,560,0
ORD00358,2024-09-23,PRD0026,CUS0104,REP010,Ibadan,28,550,0.05
ORD00359,2022-12-08,PRD0004,CUS0023,REP003,Kano,113,350,0.05
ORD00360,2022-04-20,PRD0003,CUS0077,REP002,Port Harcourt,110,520,0.05
ORD00361,2024-11-01,PRD0009,CUS0078,REP003,Kano,113,420,0.05
ORD00362,2024-09-27,PRD0001,CUS0091,REP001,Abuja,103,650,0
ORD00363,2023-08-22,PRD0011,CUS0035,REP009,Lagos,27,380,0.15
ORD00364,2024-07-25,PRD0011,CUS0079,REP010,Ibadan,20,380,0.05
ORD00365,2022-08-22,PRD0023,CUS0087,REP006,Port Harcourt,11,220,0.15
ORD00366,2024-06-22,PRD0003,CUS0069,REP005,Ibadan,112,520,0.1
ORD00367,2023-05-22,PRD0006,CUS0072,REP002,Port Harcourt,116,950,0.15
ORD00368,2022-06-28,PRD0005,CUS0038,REP001,Kano,100,1100,0.05
ORD00369,2023-12-20,PRD0004,CUS0069,REP010,Ibadan,23,350,0.15
ORD00370,2023-02-28,PRD0008,CUS0091,REP001,Abuja,41,780,0.05
ORD00371,2022-12-11,PRD0013,CUS0047,REP006,Port Harcourt,115,560,0.05
ORD00372,2022-07-15,PRD0032,CUS0006,REP003,Abuja,116,3800,0.1
ORD00373,2022-09-17,PRD0019,CUS0021,REP001,Abuja,112,820,0
ORD00374,2024-03-15,PRD0016,CUS0093,REP001,Kano,86,1850,0.05
ORD00375,2024-02-08,PRD0022,CUS0103,REP001,Kano,104,750,0
ORD00376,2024-04-05,PRD0018,CUS0044,REP010,Ibadan,118,490,0
ORD00377,2024-07-20,PRD0001,CUS0093,REP003,Kano,105,650,0.15
ORD00378,2022-07-10,PRD0024,CUS0058,REP007,Kano,107,180,0.05
ORD00379,2024-03-25,PRD0010,CUS0031,REP003,Abuja,47,430,0.15
ORD00380,2023-08-04,PRD0024,CUS0092,REP004,Port Harcourt,106,180,0
ORD00381,2022-04-10,PRD0021,CUS0100,REP005,Lagos,64,350,0
ORD00382,2022-09-12,PRD0001,CUS0071,REP003,Abuja,60,650,0
ORD00383,2022-09-28,PRD0002,CUS0042,REP004,Port Harcourt,52,480,0
ORD00384,2022-06-18,PRD0008,CUS0007,REP004,Port Harcourt,45,780,0.1
ORD00385,2023-04-25,PRD0019,CUS0013,REP007,Kano,6,820,0
ORD00386,2024-09-03,PRD0005,CUS0090,REP005,Lagos,93,1100,0.05
ORD00387,2022-01-20,PRD0022,CUS0050,REP010,Lagos,116,750,0.05
ORD00388,2022-09-28,PRD0008,CUS0038,REP001,Kano,99,780,0.15
ORD00389,2022-07-29,PRD0025,CUS0055,REP009,Lagos,23,420,0.05
ORD00390,2022-09-30,PRD0012,CUS0081,REP001,Abuja,84,580,0.1
ORD00391,2022-12-03,PRD0015,CUS0033,REP003,Kano,25,1200,0.05
ORD00392,2024-06-25,PRD0003,CUS0016,REP001,Abuja,21,520,0.05
ORD00393,2024-02-26,PRD0022,CUS0052,REP008,Port Harcourt,37,750,0
ORD00394,2022-06-22,PRD0014,CUS0096,REP007,Abuja,83,620,0
ORD00395,2022-02-24,PRD0014,CUS0082,REP004,Port Harcourt,30,620,0.1
ORD00396,2024-03-13,PRD0010,CUS0037,REP002,Port Harcourt,20,430,0
ORD00397,2024-10-20,PRD0025,CUS0084,REP005,Ibadan,7,420,0
ORD00398,2023-10-11,PRD0009,CUS0091,REP003,Abuja,75,420,0.1
ORD00399,2022-12-20,PRD0013,CUS0003,REP001,Kano,7,560,0
ORD00400,2023-03-18,PRD0011,CUS0060,REP005,Lagos,86,380,0.1
ORD00401,2023/07/15,PRD0002,CUS0063,REP003,Kano,74,480,0.05
ORD00402,2022-11-09,PRD0002,CUS0047,REP002,Port Harcourt,32,480,0.15
ORD00403,2022-11-15,PRD0013,CUS0064,REP009,Ibadan,103,560,0.15
ORD00404,2022-05-16,PRD0002,CUS0037,REP008,Port Harcourt,17,480,0.05
ORD00405,2022-08-26,PRD0002,CUS0098,REP007,Kano,91,480,0.1
ORD00406,2022-12-26,PRD0019,CUS0020,REP005,Lagos,26,820,0.05
ORD00407,2023-12-12,PRD0004,CUS0044,REP010,Ibadan,22,350,0.1
ORD00408,2023-07-05,PRD0022,CUS0050,REP005,Lagos,40,750,0.05
ORD00409,2022-05-11,PRD0010,CUS0077,REP002,Port Harcourt,52,430,0
ORD00410,2024-10-20,PRD0004,CUS0059,REP005,Ibadan,104,350,0
ORD00411,2022-08-25,PRD0001,CUS0081,REP007,Abuja,115,650,0.15
ORD00412,2022-01-26,PRD0008,CUS0076,REP001,Abuja,25,780,0
ORD00413,2022-03-14,PRD0009,CUS0104,REP010,Ibadan,47,420,0
ORD00414,2024-05-02,PRD0013,CUS0012,REP006,Port Harcourt,21,560,0.05
ORD00415,2022-04-18,PRD0031,CUS0081,REP001,Abuja,57,4200,0
ORD00416,2024-08-10,PRD0002,CUS0052,REP006,Port Harcourt,64,480,0
ORD00417,2024-01-26,PRD0021,CUS0091,REP003,Abuja,100,350,0.05
ORD00418,2023-05-12,PRD0030,CUS0093,REP003,Kano,104,3500,0.15
ORD00419,2023-02-05,PRD0001,CUS0024,REP005,Ibadan,58,650,0
ORD00420,2023-04-23,PRD0023,CUS0104,REP009,Ibadan,118,220,0
ORD00421,2023-11-18,PRD0023,CUS0060,REP010,Lagos,99,220,0
ORD00422,2022-08-01,PRD0009,CUS0036,REP007,Abuja,13,420,0
ORD00423,2023-07-28,PRD0025,CUS0035,REP005,Lagos,72,420,0.05
ORD00424,2024-02-02,PRD0013,CUS0013,REP007,Kano,70,560,0
ORD00425,2024-03-18,PRD0002,CUS0090,REP010,Lagos,90,480,0
ORD00426,2023-04-30,PRD0026,CUS0052,REP006,Port Harcourt,56,550,0.1
ORD00427,2023-10-31,PRD0005,CUS0042,REP008,Port Harcourt,31,1100,0
ORD00428,2022-08-12,PRD0009,CUS0026,REP001,Abuja,46,420,0.05
ORD00429,2022-09-05,PRD0010,CUS0034,REP009,Ibadan,65,430,0
ORD00430,2022-09-03,PRD0007,CUS0105,REP005,Lagos,96,280,0.1
ORD00431,2022-03-24,PRD0002,CUS0021,REP003,Abuja,37,480,0
ORD00432,2024-03-22,PRD0006,CUS0049,REP005,Ibadan,28,950,0
ORD00433,2024-04-08,PRD0005,CUS0088,REP007,Kano,65,1100,0
ORD00434,2022-10-14,PRD0023,CUS0010,REP005,Lagos,34,220,0
ORD00435,2023-02-10,PRD0026,CUS0103,REP003,Kano,16,550,0.05
ORD00436,2023-06-15,PRD0004,CUS0015,REP005,Lagos,88,350,0.05
ORD00437,2022-09-21,PRD0001,CUS0015,REP009,Lagos,65,650,0
ORD00438,2022-12-11,PRD0010,CUS0064,REP009,Ibadan,54,430,0.1
ORD00439,2024-05-23,PRD0025,CUS0031,REP003,Abuja,41,420,0
ORD00440,2024-07-02,PRD0015,CUS0096,REP001,Abuja,37,1200,0.1
ORD00441,2023-08-28,PRD0010,CUS0088,REP003,Kano,17,430,0
ORD00442,2024-02-24,PRD0016,CUS0031,REP003,Abuja,108,1850,0.05
ORD00443,2023-05-26,PRD0021,CUS0064,REP005,Ibadan,51,350,0.05
ORD00444,2024-09-19,PRD0006,CUS0062,REP006,Port Harcourt,9,950,0
ORD00445,2023-03-25,PRD0022,CUS0010,REP009,Lagos,66,750,0.05
ORD00446,2024-01-03,PRD0003,CUS0029,REP005,Ibadan,90,520,0
ORD00447,2023-06-30,PRD0021,CUS0009,REP010,Ibadan,34,350,0.05
ORD00448,2024-03-06,PRD0005,CUS0027,REP004,Port Harcourt,46,1100,0.15
ORD00449,2024-01-05,PRD0027,CUS0059,REP005,Ibadan,78,2200,0
ORD00450,2023-01-21,PRD0004,CUS0048,REP007,Kano,10,350,0
ORD00451,2022-04-26,PRD0001,CUS0036,REP007,Abuja,67,650,0
ORD00452,2023-11-11,PRD0007,CUS0024,REP005,Ibadan,28,280,0.15
ORD00453,2023-10-25,PRD0013,CUS0020,REP005,Lagos,24,560,0.15
ORD00454,2022-08-16,PRD0008,CUS0014,REP009,Ibadan,90,780,0.05
ORD00455,2022-07-26,PRD0003,CUS0052,REP006,Port Harcourt,26,520,0.1
ORD00456,2024-06-13,PRD0004,CUS0053,REP007,Kano,77,350,0.1
ORD00457,2024-01-01,PRD0022,CUS0091,REP007,Abuja,54,750,0
ORD00458,2023-08-27,PRD0027,CUS0001,REP001,Abuja,79,2200,0.05
ORD00459,2022-03-08,PRD0026,CUS0051,REP007,Abuja,84,550,0
ORD00460,2022-08-02,PRD0020,CUS0053,REP001,Kano,36,1650,0
ORD00461,2023-10-17,PRD0023,CUS0011,REP007,Abuja,91,220,0.1
ORD00462,2023-11-19,PRD0005,CUS0043,REP001,Kano,94,1100,0
ORD00463,2023-12-19,PRD0001,CUS0002,REP002,Port Harcourt,62,650,0.1
ORD00464,2024-05-09,PRD0025,CUS0076,REP003,Abuja,50,420,0.05
ORD00465,2024-02-08,PRD0017,CUS0090,REP009,Lagos,93,900,0
ORD00466,2022-11-30,PRD0006,CUS0008,REP001,Kano,46,950,0
ORD00467,2022-08-03,PRD0025,CUS0025,REP009,Lagos,26,420,0.1
ORD00468,2022-06-03,PRD0014,CUS0054,REP005,Ibadan,84,620,0.05
ORD00469,2022-03-05,PRD0014,CUS0028,REP007,Kano,61,620,0
ORD00470,2022-04-20,PRD0030,CUS0030,REP009,Lagos,58,3500,0.1
ORD00471,2023-06-28,PRD0002,CUS0037,REP006,Port Harcourt,56,480,0.05
ORD00472,2024-10-02,PRD0001,CUS0056,REP001,Abuja,17,650,0
ORD00473,2024-09-10,PRD0005,CUS0001,REP001,Abuja,87,1100,0
ORD00474,2022-06-17,PRD0021,CUS0048,REP001,Kano,66,350,0.05
ORD00475,2023-06-27,PRD0008,CUS0085,REP010,Lagos,53,780,0.05
ORD00476,2024-01-27,PRD0006,CUS0006,REP003,Abuja,65,950,0
ORD00477,2023-04-09,PRD0020,CUS0022,REP002,Port Harcourt,91,1650,0
ORD00478,2022-06-25,PRD0005,CUS0092,REP008,Port Harcourt,13,1100,0.15
ORD00479,2024-03-03,PRD0018,CUS0089,REP009,Ibadan,66,490,0.05
ORD00480,2023-04-28,PRD0008,CUS0013,REP003,Kano,115,780,0.1
ORD00481,2022-03-13,PRD0022,CUS0084,REP010,Ibadan,92,750,0.05
ORD00482,2022-10-29,PRD0027,CUS0025,REP009,Lagos,27,2200,0
ORD00483,2023-01-30,PRD0002,CUS0066,REP001,Abuja,93,480,0.05
ORD00484,2023-02-18,PRD0007,CUS0041,REP007,Abuja,99,280,0.15
ORD00485,2022-05-18,PRD0008,CUS0085,REP009,Lagos,47,780,0.15
ORD00486,2023-07-20,PRD0021,CUS0004,REP009,Ibadan,85,350,0.05
ORD00487,2024-12-06,PRD0003,CUS0068,REP001,Kano,78,520,0.05
ORD00488,2022-07-25,PRD0021,CUS0015,REP010,Lagos,117,350,0.05
ORD00489,2023-12-06,PRD0017,CUS0063,REP003,Kano,79,900,0.05
ORD00490,2024-08-26,PRD0009,CUS0040,REP005,Lagos,85,420,0.05
ORD00491,2024-04-02,PRD0018,CUS0050,REP009,Lagos,12,490,0.1
ORD00492,2024-08-31,PRD0007,CUS0002,REP006,Port Harcourt,107,280,0
ORD00493,2023-09-29,PRD0030,CUS0017,REP008,Port Harcourt,35,3500,0
ORD00494,2023-09-08,PRD0019,CUS0043,REP003,Kano,83,820,0.1
ORD00495,2022-07-02,PRD0026,CUS0031,REP003,Abuja,58,550,0.1
ORD00496,2024-09-19,PRD0011,CUS0009,REP009,Ibadan,26,380,0
ORD00497,2023-09-30,PRD0021,CUS0024,REP009,Ibadan,73,350,0.05
ORD00498,2022-03-01,PRD0023,CUS0031,REP001,Abuja,37,220,0
ORD00499,2024-07-23,PRD0006,CUS0030,REP009,Lagos,111,950,0.05
ORD00500,2024-10-31,PRD0018,CUS0018,REP007,Kano,36,490,0
ORD00501,2024-09-28,PRD0029,CUS0029,REP009,Ibadan,66,2600,0.05
ORD00502,2023-12-18,PRD0020,CUS0042,REP004,Port Harcourt,94,1650,0
ORD00503,2023-08-07,PRD0004,CUS0010,REP009,Lagos,79,350,0.15
ORD00504,2023-03-15,PRD0018,CUS0036,REP007,Abuja,40,490,0.1
ORD00505,2024-04-18,PRD0010,CUS0004,REP005,Ibadan,22,430,0.1
ORD00506,2022-12-21,PRD0006,CUS0039,REP005,Ibadan,109,950,0
ORD00507,2023-07-18,PRD0010,CUS0058,REP003,Kano,33,430,0.05
ORD00508,2023-09-11,PRD0013,CUS0064,REP010,Ibadan,6,560,0.05
ORD00509,2024-02-06,PRD0014,CUS0099,REP010,Ibadan,44,620,0.1
ORD00510,2022-08-10,PRD0031,CUS0053,REP001,Kano,87,4200,0
ORD00511,2023-07-22,PRD0003,CUS0032,REP006,Port Harcourt,103,520,0
ORD00512,2022-04-27,PRD0018,CUS0054,REP009,Ibadan,98,490,0
ORD00513,2024-10-15,PRD0009,CUS0067,REP006,Port Harcourt,100,420,0
ORD00514,2023-01-24,PRD0016,CUS0087,REP004,Port Harcourt,66,1850,0.1
ORD00515,2024-01-05,PRD0023,CUS0029,REP009,Ibadan,118,220,0.05
ORD00516,2023-01-06,PRD0003,CUS0077,REP002,Port Harcourt,39,520,0.1
ORD00517,2023-01-10,PRD0008,CUS0037,REP002,Port Harcourt,101,780,0.15
ORD00518,2023-09-21,PRD0006,CUS0058,REP003,Kano,43,950,0.05
ORD00519,2022-08-30,PRD0013,CUS0103,REP001,Kano,85,560,0
ORD00520,2024-08-25,PRD0024,CUS0016,REP007,Abuja,54,180,0.05
ORD00521,2023-09-04,PRD0003,CUS0023,REP001,Kano,31,520,0
ORD00522,2024-04-18,PRD0007,CUS0024,REP009,Ibadan,97,280,0
ORD00523,2022-06-15,PRD0031,CUS0103,REP003,Kano,46,4200,0.1
ORD00524,2022-04-29,PRD0005,CUS0040,REP009,Lagos,105,1100,0
ORD00525,2022-11-21,PRD0015,CUS0023,REP001,Kano,87,1200,0.05
ORD00526,2024-04-06,PRD0001,CUS0063,REP003,Kano,74,650,0
ORD00527,2024-02-04,PRD0004,CUS0080,REP009,Lagos,92,350,0
ORD00528,2023-05-25,PRD0007,CUS0056,REP007,Abuja,19,280,0.05
ORD00529,2024-10-27,PRD0002,CUS0029,REP009,Ibadan,11,480,0
ORD00530,2023-08-19,PRD0014,CUS0083,REP007,Kano,49,620,0.05
ORD00531,2022-10-02,PRD0020,CUS0057,REP008,Port Harcourt,27,1650,0.15
ORD00532,2024-04-06,PRD0019,CUS0035,REP005,Lagos,22,820,0
ORD00533,2022-02-14,PRD0003,CUS0029,REP010,Ibadan,97,520,0.1
ORD00534,2022-03-18,PRD0021,CUS0043,REP007,Kano,85,350,0
ORD00535,2022-04-09,PRD0001,CUS0005,REP010,Lagos,20,650,0.05
ORD00536,2024-06-28,PRD0006,CUS0088,REP001,Kano,95,950,0
ORD00537,2023-02-25,PRD0017,CUS0065,REP009,Lagos,90,900,0.05
ORD00538,2023-07-07,PRD0009,CUS0024,REP010,Ibadan,19,420,0.05
ORD00539,2022-08-30,PRD0010,CUS0017,REP002,Port Harcourt,83,430,0
ORD00540,2023-06-23,PRD0019,CUS0059,REP005,Ibadan,43,820,0
ORD00541,2022-03-22,PRD0018,CUS0034,REP009,Ibadan,67,490,0
ORD00542,2023-04-26,PRD0002,CUS0105,REP005,Lagos,20,480,0.15
ORD00543,2024-10-08,PRD0002,CUS0081,REP001,Abuja,98,480,0
ORD00544,2023-06-09,PRD0006,CUS0046,REP003,Abuja,12,950,0
ORD00545,2022-12-24,PRD0022,CUS0055,REP009,Lagos,46,750,0.05
ORD00546,2022-08-26,PRD0024,CUS0005,REP005,Lagos,90,180,0.1
ORD00547,2022-12-16,PRD0028,CUS0072,REP006,Port Harcourt,40,2800,0.1
ORD00548,2022-07-10,PRD0003,CUS0027,REP006,Port Harcourt,57,520,0.05
ORD00549,2023-07-11,PRD0022,CUS0078,REP007,Kano,89,750,0.15
ORD00550,2022-12-08,PRD0031,CUS0010,REP005,PH,114,4200,0
ORD00551,2022-08-01,PRD0022,CUS0078,REP007,Kano,92,750,0.05
ORD00552,2023-01-07,PRD0015,CUS0059,REP009,Ibadan,116,1200,0.1
ORD00553,2022-09-25,PRD0025,CUS0018,REP003,Kano,62,420,0
ORD00554,2022-05-10,PRD0019,CUS0002,REP006,Port Harcourt,92,820,0.05
ORD00555,2023-04-04,PRD0017,CUS0067,REP002,Port Harcourt,37,900,0.05
ORD00556,2023-12-10,PRD0025,CUS0088,REP001,Kano,84,420,0
ORD00557,2022-01-24,PRD0024,CUS0076,REP007,Abuja,117,180,0
ORD00558,2022-06-03,PRD0007,CUS0038,REP003,Kano,41,280,0
ORD00559,2024-11-04,PRD0008,CUS0101,REP007,Abuja,110,780,0
ORD00560,2022-06-11,PRD0009,CUS0093,REP003,Kano,115,420,0.05
ORD00561,2024-07-04,PRD0020,CUS0077,REP002,Port Harcourt,8,1650,0
ORD00562,2024-04-06,PRD0011,CUS0088,REP001,Kano,111,380,0
ORD00563,2023-09-16,PRD0017,CUS0034,REP010,Ibadan,64,900,0
ORD00564,2024-01-15,PRD0007,CUS0070,REP005,Lagos,104,280,0.05
ORD00565,2024-08-26,PRD0002,CUS0017,REP008,Port Harcourt,90,480,0
ORD00566,2022-01-05,PRD0029,CUS0102,REP006,Port Harcourt,43,2600,0.05
ORD00567,2024-12-05,PRD0025,CUS0007,REP002,Port Harcourt,69,420,0
ORD00568,2024-04-18,PRD0004,CUS0095,REP009,Lagos,21,350,0.15
ORD00569,2024-03-15,PRD0019,CUS0031,REP003,Abuja,19,820,0.15
ORD00570,2024-04-28,PRD0013,CUS0105,REP010,Lagos,104,560,0.05
ORD00571,2024-07-25,PRD0029,CUS0024,REP010,Ibadan,6,2600,0.05
ORD00572,2022-04-10,PRD0010,CUS0094,REP009,Ibadan,71,430,0.15
ORD00573,2022-12-29,PRD0003,CUS0024,REP005,Ibadan,90,520,0.05
ORD00574,2023-10-22,PRD0030,CUS0069,REP009,Ibadan,94,3500,0.15
ORD00575,2023-05-24,PRD0030,CUS0052,REP008,Port Harcourt,63,3500,0.15
ORD00576,2022-10-01,PRD0019,CUS0096,REP003,Abuja,101,820,0.05
ORD00577,2023-09-05,PRD0016,CUS0089,REP009,Ibadan,31,1850,0
ORD00578,2023-08-19,PRD0030,CUS0102,REP004,Port Harcourt,28,3500,0.05
ORD00579,2023-10-23,PRD0010,CUS0085,REP009,Lagos,79,430,0.1
ORD00580,2024-05-04,PRD0022,CUS0069,REP009,Ibadan,72,750,0
ORD00581,2022-02-21,PRD0018,CUS0008,REP001,Kano,31,490,0
ORD00582,2022-11-26,PRD0023,CUS0022,REP006,Port Harcourt,94,220,0.15
ORD00583,2023-08-28,PRD0008,CUS0006,REP007,Abuja,63,780,0
ORD00584,2023-04-05,PRD0011,CUS0039,REP009,Ibadan,107,380,0.15
ORD00585,2023-08-13,PRD0009,CUS0060,REP009,Lagos,106,420,0.1
ORD00586,2023-10-03,PRD0020,CUS0004,REP005,Ibadan,31,1650,0.05
ORD00587,2024-06-26,PRD0008,CUS0101,REP007,Abuja,81,780,0.05
ORD00588,2023-02-07,PRD0004,CUS0071,REP003,Abuja,93,350,0
ORD00589,2023-01-18,PRD0003,CUS0081,REP007,Abuja,11,520,0.05
ORD00590,2023-07-26,PRD0004,CUS0024,REP009,Ibadan,114,350,0
ORD00591,2022-01-12,PRD0001,CUS0022,REP008,Port Harcourt,47,650,0.05
ORD00592,2022-04-15,PRD0010,CUS0049,REP010,Ibadan,79,430,0.05
ORD00593,2024-01-04,PRD0011,CUS0050,REP010,Lagos,29,380,0.05
ORD00594,2022-05-20,PRD0011,CUS0069,REP005,Ibadan,57,380,0
ORD00595,2023-12-17,PRD0007,CUS0106,REP001,Abuja,52,280,0
ORD00596,2023-03-24,PRD0032,CUS0079,REP010,Ibadan,111,3800,0.15
ORD00597,2022-01-19,PRD0009,CUS0055,REP010,Lagos,88,420,0.05
ORD00598,2023-05-15,PRD0008,CUS0050,REP010,Lagos,107,780,0
ORD00599,2024-03-01,PRD0026,CUS0002,REP006,Port Harcourt,111,550,0.15
ORD00600,2024-02-07,PRD0010,CUS0074,REP010,Ibadan,43,430,0.1
ORD00601,2023-01-30,PRD0004,CUS0017,REP002,Port Harcourt,104,350,0.05
ORD00602,2024-12-28,PRD0005,CUS0015,REP010,Lagos,86,1100,0.15
ORD00603,2023-03-13,PRD0011,CUS0033,REP001,Kano,95,380,0.1
ORD00604,2024-06-10,PRD0004,CUS0105,REP010,Lagos,64,350,0.1
ORD00605,2023-11-11,PRD0002,CUS0015,REP005,Lagos,107,480,0
ORD00606,2022-05-25,PRD0009,CUS0044,REP005,Ibadan,63,420,0.1
ORD00607,2024-04-08,PRD0008,CUS0003,REP003,Kano,21,780,0.05
ORD00608,2022-01-13,PRD0001,CUS0094,REP005,Ibadan,114,650,0
ORD00609,2024-01-03,PRD0021,CUS0049,REP005,Ibadan,44,350,0.05
ORD00610,2022-06-27,PRD0008,CUS0062,REP008,Port Harcourt,90,780,0
ORD00611,2024-08-28,PRD0003,CUS0036,REP007,Abuja,56,520,0.15
ORD00612,2023-08-28,PRD0025,CUS0106,REP003,Abuja,107,420,0.15
ORD00613,2024-02-04,PRD0003,CUS0085,REP010,Lagos,11,520,0
ORD00614,2024-03-18,PRD0007,CUS0014,REP010,Ibadan,101,280,0.1
ORD00615,2023-12-06,PRD0024,CUS0101,REP003,Abuja,24,180,0
ORD00616,2023-01-12,PRD0004,CUS0041,REP007,Abuja,29,350,0.1
ORD00617,2022-04-22,PRD0011,CUS0104,REP009,Ibadan,43,380,0.1
ORD00618,2022-05-18,PRD0019,CUS0032,REP002,Port Harcourt,68,820,0
ORD00619,2024-01-02,PRD0005,CUS0101,REP007,Abuja,42,1100,0.05
ORD00620,2022-05-23,PRD0010,CUS0076,REP003,Abuja,84,430,0.1
ORD00621,2023-09-19,PRD0012,CUS0094,REP005,Ibadan,109,580,0
ORD00622,2024-05-27,PRD0005,CUS0051,REP001,Abuja,34,1100,0.1
ORD00623,2024-06-12,PRD0018,CUS0022,REP006,Port Harcourt,48,490,0.05
ORD00624,2024-08-05,PRD0010,CUS0048,REP003,Kano,19,430,0
ORD00625,2022-06-17,PRD0004,CUS0087,REP004,Port Harcourt,99,350,0.1
ORD00626,2022-06-06,PRD0016,CUS0080,REP005,Lagos,110,1850,0.05
ORD00627,2024-04-09,PRD0012,CUS0009,REP005,Ibadan,75,580,0.05
ORD00628,2024-08-24,PRD0005,CUS0061,REP003,Abuja,104,1100,0.05
ORD00629,2023-08-19,PRD0011,CUS0081,REP003,Abuja,56,380,0
ORD00630,2024-10-25,PRD0023,CUS0035,REP010,Lagos,109,220,0.05
ORD00631,2022-12-06,PRD0004,CUS0074,REP005,Ibadan,78,350,0.05
ORD00632,2022-10-27,PRD0005,CUS0008,REP003,Kano,68,1100,0
ORD00633,2022-05-09,PRD0001,CUS0037,REP006,Port Harcourt,32,650,0.05
ORD00634,2024-01-10,PRD0025,CUS0073,REP003,Kano,11,420,0.1
ORD00635,2023-10-26,PRD0016,CUS0080,REP010,Lagos,41,1850,0.15
ORD00636,2023-06-24,PRD0004,CUS0094,REP010,Ibadan,89,350,0.05
ORD00637,2024-01-19,PRD0011,CUS0014,REP010,Ibadan,54,380,0
ORD00638,2024-11-23,PRD0010,CUS0058,REP003,Kano,67,430,0.05
ORD00639,2022-01-14,PRD0004,CUS0074,REP005,Ibadan,15,350,0.05
ORD00640,2023-07-30,PRD0004,CUS0026,REP001,Abuja,83,350,0.1
ORD00641,2022-08-31,PRD0019,CUS0051,REP003,Abuja,67,820,0.1
ORD00642,2024-09-07,PRD0004,CUS0093,REP001,Kano,112,350,0.05
ORD00643,2022-02-15,PRD0013,CUS0021,REP001,Abuja,26,560,0
ORD00644,2024-11-15,PRD0002,CUS0020,REP010,Lagos,39,480,0
ORD00645,2024-11-24,PRD0016,CUS0093,REP007,Kano,118,1850,0.1
ORD00646,2023-08-04,PRD0014,CUS0070,REP005,Lagos,66,620,0.15
ORD00647,2024-09-13,PRD0014,CUS0066,REP001,Abuja,107,620,0.05
ORD00648,2023-01-08,PRD0006,CUS0084,REP010,Ibadan,98,950,0.1
ORD00649,2023-12-03,PRD0002,CUS0093,REP007,Kano,54,480,0.05
ORD00650,2022-09-28,PRD0011,CUS0030,REP005,Lagos,70,380,0.1
ORD00651,2024-05-09,PRD0004,CUS0016,REP007,Abuja,84,350,0.05
ORD00652,2022-03-21,PRD0002,CUS0019,REP010,Ibadan,90,480,0
ORD00653,2022-01-03,PRD0008,CUS0068,REP007,Kano,11,780,0.1
ORD00654,2024-12-21,PRD0021,CUS0078,REP001,Kano,54,350,0
ORD00655,2022-07-20,PRD0010,CUS0043,REP001,Kano,35,430,0.15
ORD00656,2022-06-21,PRD0004,CUS0042,REP008,Port Harcourt,96,350,0.1
ORD00657,2022-01-15,PRD0011,CUS0019,REP010,Ibadan,54,380,0.1
ORD00658,2023-02-25,PRD0003,CUS0057,REP008,Port Harcourt,60,520,0.1
ORD00659,2023-06-04,PRD0008,CUS0092,REP008,Port Harcourt,41,780,0.1
ORD00660,2024-03-24,PRD0021,CUS0086,REP003,Abuja,67,350,0
